ID,Text,Translation,VoiceActor,Context
328450649063,Got some sort of trap here. Who's on bomb disposal duty?,,Raven,VoiceResponse Raven MineNearbySelection VoiceResponse MineNearbySelection - Selected when there is a trap nearby 
933640579681,"How... Well, I guess you can't hit 'em all.",,Raven,VoiceResponse Raven MissHighChance VoiceResponse MissHighChance - When a shot with 90%+ CtH was missed 
247571474700,"Oh, I bet you wish you had THAT one back!",,Raven,VoiceResponse Raven MissedByKillShot VoiceResponse MissedByKillShot - When character missed a by a shot that would've killed him/her. Shot must have had 50%+ CtH. 
218276475645,"I'd say 'nice try,' but it really wasn't, was it?",,Raven,VoiceResponse Raven MockGeneral VoiceResponse MockGeneral - 20% chance to play when another merc misses a high chance shot 
849434818597,"Don't worry, hon! I've got you covered!",,Raven,VoiceResponse Raven MockLike1 VoiceResponse MockLike1 - Played on a high chance miss by Raider. 
187799716180,Multiple targets eliminated. Kills confirmed.,,Raven,VoiceResponse Raven MultiOpponentKilled VoiceResponse MultiOpponentKilled - When 2+ enemies are killed with the same attack 
986259151210,Time for a resupply of lead.,,Raven,VoiceResponse Raven NoAmmo VoiceResponse NoAmmo - No more ammo in the gun and no more bullets. 
800749226377,I am having too much fun shooting right now.,,Raven,VoiceResponse Raven NotNow VoiceResponse NotNow - When interacting with a NPC while in combat 
535054697247,Got a visual.,,Raven,VoiceResponse Raven OpponentFound VoiceResponse OpponentFound - Enemy spotted. 
980982979644,Visual contact.,,Raven,VoiceResponse Raven OpponentFound VoiceResponse OpponentFound - Enemy spotted. 
383552045885,Hostiles detected.,,Raven,VoiceResponse Raven OpponentFound VoiceResponse OpponentFound - Enemy spotted. 
902006803756,Problem solved.,,Raven,VoiceResponse Raven OpponentKilled VoiceResponse OpponentKilled - When opponent killed (unless OponentKilledCrit or OponentKilled multi isplayed) 
303760260152,Got you! Got you good.,,Raven,VoiceResponse Raven OpponentKilled VoiceResponse OpponentKilled - When opponent killed (unless OponentKilledCrit or OponentKilled multi isplayed) 
257524343930,Bang! Another one down.,,Raven,VoiceResponse Raven OpponentKilled VoiceResponse OpponentKilled - When opponent killed (unless OponentKilledCrit or OponentKilled multi isplayed) 
887765906324,That's what I do.,,Raven,VoiceResponse Raven OpponentKilled VoiceResponse OpponentKilled - When opponent killed (unless OponentKilledCrit or OponentKilled multi isplayed) 
226096495387,Perp down. Score another one for Raven.,,Raven,VoiceResponse Raven OpponentKilled VoiceResponse OpponentKilled - When opponent killed (unless OponentKilledCrit or OponentKilled multi isplayed) 
473498278763,This country desperately needs an Animal Control Unit... other than me.,,Raven,VoiceResponse Raven OpponentKilledAnimal VoiceResponse OpponentKilledAnimal - When animal is killed 
663920741675,Ron should take lessons from me. That was textbook.,,Raven,VoiceResponse Raven OpponentKilledHeadshot VoiceResponse OpponentKilledHeadshot - Opponent killed with a headshot 
990987637648,"That's what I do and I'm really, really good at it.",,Raven,VoiceResponse Raven OpponentKilledHeadshot VoiceResponse OpponentKilledHeadshot - Opponent killed with a headshot 
684348332618,Perp down. Resuming undercover operations.,,Raven,VoiceResponse Raven OpponentKilledStealth VoiceResponse OpponentKilledStealth - Played when a Stealth kill happens. Voice should be shushed (except Steroid) 
117389638068,10-4.,,Raven,VoiceResponse Raven Order VoiceResponse Order - When movement ordered (out of combat) Should be very short (3-5 words) 
844654423441,Acknowledged.,,Raven,VoiceResponse Raven Order VoiceResponse Order - When movement ordered (out of combat) Should be very short (3-5 words) 
941784428136,Moving out.,,Raven,VoiceResponse Raven Order VoiceResponse Order - When movement ordered (out of combat) Should be very short (3-5 words) 
461553528421,Will do.,,Raven,VoiceResponse Raven Order VoiceResponse Order - When movement ordered (out of combat) Should be very short (3-5 words) 
100076440608,Going.,,Raven,VoiceResponse Raven Order VoiceResponse Order - When movement ordered (out of combat) Should be very short (3-5 words) 
996943081300,I'm getting a lot of attention!,,Raven,VoiceResponse Raven Outnumbered VoiceResponse Outnumbered - Unit sees more enemies than allies 
777881724783,Holding position!,,Raven,VoiceResponse Raven Overwatch VoiceResponse Overwatch - When setting overwatch 
333358130572,"If I see it, I kill it.",,Raven,VoiceResponse Raven Overwatch VoiceResponse Overwatch - When setting overwatch 
331055273042,I'm getting a lot of attention!,,Raven,VoiceResponse Raven OverwatchSelection VoiceResponse OverwatchSelection - Selected when under Overwatch. 
266774996286,Argh,,Raven,VoiceResponse Raven Pain VoiceResponse Pain - Hit by an attack (if surrounded SurroundedPain is played instead). Short. These are emotes - disregard the written text. 
696256137928,Mhh,,Raven,VoiceResponse Raven Pain VoiceResponse Pain - Hit by an attack (if surrounded SurroundedPain is played instead). Short. These are emotes - disregard the written text. 
966418310767,Ah,,Raven,VoiceResponse Raven Pain VoiceResponse Pain - Hit by an attack (if surrounded SurroundedPain is played instead). Short. These are emotes - disregard the written text. 
543511840765,Ouch,,Raven,VoiceResponse Raven Pain VoiceResponse Pain - Hit by an attack (if surrounded SurroundedPain is played instead). Short. These are emotes - disregard the written text. 
268264633023,Ugh,,Raven,VoiceResponse Raven Pain VoiceResponse Pain - Hit by an attack (if surrounded SurroundedPain is played instead). Short. These are emotes - disregard the written text. 
820265594929,Got this perp pinned in place.,,Raven,VoiceResponse Raven PinDown VoiceResponse PinDown - When pinning down (sniper rifles only) 
875619868782,This sucker's going nowhere.,,Raven,VoiceResponse Raven PinDown VoiceResponse PinDown - When pinning down (sniper rifles only) 
118840383635,They don't get any better than Raider.,,Raven,VoiceResponse Raven PraisesBuddy1 VoiceResponse PraisesBuddy1 - Played on a successful kill by Raider. 
291148031445,Yeah! Big girls don't miss!,,Raven,VoiceResponse Raven PraisesFemale VoiceResponse PraisesFemale - Played when a female merc makes a kill (20% chance) 
387660641167,"Hey, that wasn't half bad.",,Raven,VoiceResponse Raven PraisesMale VoiceResponse PraisesMale - Played when a male merc makes a kill (20% chance) 
675384739438,Arrived in new sector. Expecting orders.,,Raven,VoiceResponse Raven SectorArrived VoiceResponse SectorArrived - SatView - new sector reached. Played by random merc in squad. 
253979576482,Charlene Higgens.,,Raven,VoiceResponse Raven Selection VoiceResponse Selection - when selected or autoselected 
404667898774,Ready.,,Raven,VoiceResponse Raven Selection VoiceResponse Selection - when selected or autoselected 
594047189525,Raven here.,,Raven,VoiceResponse Raven Selection VoiceResponse Selection - when selected or autoselected 
753817278280,Won't know what hit 'em.,,Raven,VoiceResponse Raven SelectionStealth VoiceResponse SelectionStealth - when selected or autoselected 
311474735821,Going undercover.,,Raven,VoiceResponse Raven SelectionStealth VoiceResponse SelectionStealth - when selected or autoselected 
529681881007,Advancing undetected.,,Raven,VoiceResponse Raven SelectionStealth VoiceResponse SelectionStealth - when selected or autoselected 
261686321931,I need meds... painkillers... something!,,Raven,VoiceResponse Raven SeriouslyWounded VoiceResponse SeriouslyWounded - Unit is seriously wounded (3 or more wounds). Add a pain noise at the begining. 
251725839007,I can't fight like this. I gotta get patched up.,,Raven,VoiceResponse Raven SeriouslyWounded VoiceResponse SeriouslyWounded - Unit is seriously wounded (3 or more wounds). Add a pain noise at the begining. 
871882550505,Fucking... OW! I'm in real bad shape here.,,Raven,VoiceResponse Raven SeriouslyWounded VoiceResponse SeriouslyWounded - Unit is seriously wounded (3 or more wounds). Add a pain noise at the begining. 
271008889738,Huh?,,Raven,VoiceResponse Raven Startled VoiceResponse Startled - Startled by hearing a sudden noise 
311653772282,Wha-?,,Raven,VoiceResponse Raven Startled VoiceResponse Startled - Startled by hearing a sudden noise 
866102730058,Call out the goddamned cavalry!,,Raven,VoiceResponse Raven SurroundedPain VoiceResponse SurroundedPain - hit by an attack when surrounded. Situation should be very dire 
683096610977,We can't afford to take this many hits.,,Raven,VoiceResponse Raven TacticalCareful VoiceResponse TacticalCareful - The other team is making gains during the battle (inflicted 2+ wounds during their turn) 
227987584426,Keep your breath steady when aiming. ,,Raven,VoiceResponse Raven TacticalFocus VoiceResponse TacticalFocus - The team has missed  3+ times 
345485763150,We're all badasses right now.,,Raven,VoiceResponse Raven TacticalKilling VoiceResponse TacticalKilling - The team is winning the battle  (2+ units have been downed/killed) 
453854798717,Keep at 'em.,,Raven,VoiceResponse Raven TacticalPressing VoiceResponse TacticalPressing - The team is making gains during the battle (2+ wounds have been inflicted) 
652956113536,Covering in place.,,Raven,VoiceResponse Raven TakeCover VoiceResponse TakeCover - Played when the Take Cover action is used 
705218942517,"I like taking risks and all, but I'm in over my head here.",,Raven,VoiceResponse Raven ThreatSelection VoiceResponse ThreatSelection - Selected when under Pinned Down or in the area of an incoming explosion. 
204467204901,Heads up!,,Raven,VoiceResponse Raven ThrowGrenade VoiceResponse ThrowGrenade - When throwing grenade. Voiced line starts before the explosion. 
916944139789,I'm going to commune with my pillow. Lots more productive after a few winks.,,Raven,VoiceResponse Raven Tired VoiceResponse Tired - when the merc becomes tired 
204326475066,I love traveling. ,,Raven,VoiceResponse Raven Travelling VoiceResponse Travelling - When a squad is travelling and enters new sector that is not the final destination of the travel. Played by the squad leader 
285418084954,I think we found their private stash.,,Raven,VoiceResponse Raven ValuableItemFound VoiceResponse ValuableItemFound - Loot container opened with a valuable item inside 
647653533675,I'd have gotten them if this piece of trash hadn't decided to break!,,Raven,VoiceResponse Raven WeaponBroken VoiceResponse WeaponBroken - When the player's weapon breaks 
757236108684,Weapon malfunction!,,Raven,VoiceResponse Raven WeaponJammed VoiceResponse WeaponJammed - When weapon has jammed 
379310931668,Not good.,,Raven,"VoiceResponse Raven Wounded VoiceResponse Wounded - Unit is Wounded. (When the Wounded VR is played, the Pain VR should be suppressed.) Add a pain noise at the begining "
216298207128,Ow!,,Raven,"VoiceResponse Raven Wounded VoiceResponse Wounded - Unit is Wounded. (When the Wounded VR is played, the Pain VR should be suppressed.) Add a pain noise at the begining "
740660092221,I'll get you for that!,,Raven,"VoiceResponse Raven Wounded VoiceResponse Wounded - Unit is Wounded. (When the Wounded VR is played, the Pain VR should be suppressed.) Add a pain noise at the begining "
379366807353,That's done. I'm in search of new direction.,,Reaper,VoiceResponse Reaper ActivityFinished VoiceResponse ActivityFinished - SatView activity finished 
319654915055,I will put my soul into this task.,,Reaper,VoiceResponse Reaper ActivityStarted VoiceResponse ActivityStarted - When an activity is started. Played by the firs merc associated with the task 
854716553288,I sense this shot will find its mark.,,Reaper,VoiceResponse Reaper AimAttack VoiceResponse AimAttack - When aiming and there is a decent chance of hitting 
156908904986,Easy shot. ,,Reaper,VoiceResponse Reaper AimAttack VoiceResponse AimAttack - When aiming and there is a decent chance of hitting 
140632884421,Prepare yourself for my bullet.,,Reaper,VoiceResponse Reaper AimAttack VoiceResponse AimAttack - When aiming and there is a decent chance of hitting 
328353586358,I can reap their souls without them knowing.,,Reaper,VoiceResponse Reaper AimAttackStealth VoiceResponse AimAttackStealth - When aiming and there is a decent chance of hitting. Used while Sneaking - voice should be shushed (except Steroid) 
846552613904,Easy shot. They will not see it coming.,,Reaper,VoiceResponse Reaper AimAttackStealth VoiceResponse AimAttackStealth - When aiming and there is a decent chance of hitting. Used while Sneaking - voice should be shushed (except Steroid) 
967096863699,This is not a good place to shoot. It has an evil aura to it.,,Reaper,VoiceResponse Reaper AimAttack_Low VoiceResponse AimAttack_Low - When aiming and the CtH is less than 20% 
267776798615,It is likely this attack will fail and my cloak of shadows will be removed.,,Reaper,VoiceResponse Reaper AimAttack_LowStealth VoiceResponse AimAttack_LowStealth - When aiming and there is very low chance of hitting. Used while Sneaking - voice should be shushed (except Steroid) 
383160234317,My gun is a ravenous beast that is almost out of fodder.,,Reaper,VoiceResponse Reaper AmmoLow VoiceResponse AmmoLow - Played when there is less than 25% of clip size or a full reload cannot be made 
918953489895,"A wild creature has appeared, craving release from its mortal coil. ",,Reaper,VoiceResponse Reaper AnimalFound VoiceResponse AnimalFound - Enemy animal spotted. 
322808445541,I have donned my cloak of shadows.,,Reaper,VoiceResponse Reaper BecomeHidden VoiceResponse BecomeHidden - Played when entering Sneak mode. Voice should be shushed (except Steroid) 
826989404576,Death comes from the shadows.,,Reaper,VoiceResponse Reaper BecomeHidden VoiceResponse BecomeHidden - Played when entering Sneak mode. Voice should be shushed (except Steroid) 
322385905274,My soul is still bound to this task.,,Reaper,VoiceResponse Reaper BusySatView VoiceResponse BusySatView - Played when merc is in an activity for more than 8 hours. Students and Patients excluded. Played once per activity. 
548568250553,(climbing),,Reaper,"VoiceResponse Reaper Climbing VoiceResponse Climbing - Emote. When unit is climbing over fences, on cliffs, etc. "
471908468164,(climbing_2),,Reaper,"VoiceResponse Reaper Climbing VoiceResponse Climbing - Emote. When unit is climbing over fences, on cliffs, etc. "
217609900887,We have not silenced all of them. We must not become careless.,,Reaper,VoiceResponse Reaper CombatEndEnemiesRemain VoiceResponse CombatEndEnemiesRemain - There are no more aware enemies but there are still enemies in the sector. 
553371754735,They have gone elsewhere. Afraid to face their fate. Pathetic.,,Reaper,VoiceResponse Reaper CombatEndEnemiesRetreated VoiceResponse CombatEndEnemiesRetreated - All enemies have retreated 
114852667433,They are all on the Other Side now.,,Reaper,VoiceResponse Reaper CombatEndNoEnemies VoiceResponse CombatEndNoEnemies - All enemies have been killed. 
488360556607,It is as if something pulls me over there.,,Reaper,VoiceResponse Reaper CombatMovement VoiceResponse CombatMovement - When ordering movement in combat. Up to one full sentence or two short ones. 
427980942595,I will go there.,,Reaper,VoiceResponse Reaper CombatMovement VoiceResponse CombatMovement - When ordering movement in combat. Up to one full sentence or two short ones. 
758422794545,Moving with purpose and a deadly intent.,,Reaper,VoiceResponse Reaper CombatMovement VoiceResponse CombatMovement - When ordering movement in combat. Up to one full sentence or two short ones. 
110714731079,They must have sensed the darkness in my soul to see me. What superb adversaries.,,Reaper,VoiceResponse Reaper CombatStartDetected VoiceResponse CombatStartDetected - When enemy detects a merc who was hiding. 
574894419194,I feel no fear of battle for I welcome Death.,,Reaper,VoiceResponse Reaper CombatStartPlayer VoiceResponse CombatStartPlayer - When player initiates combat with shot. 
502459154946,Our efforts have brought an air of elegance to this encounter.,,Reaper,VoiceResponse Reaper CombatTaskCompleted VoiceResponse CombatTaskCompleted - When the Combat Task issued by the merc is completed 
581142345265,There is no elegance to this combat. Such a shame.,,Reaper,VoiceResponse Reaper CombatTaskFailed VoiceResponse CombatTaskFailed - When the Combat Task issued by the merc is failed 
468225716493,I feel we should strive to achieve an air of elegance here.,,Reaper,VoiceResponse Reaper CombatTaskGiven VoiceResponse CombatTaskGiven - When the merc sets the player a new Combat Task 
829491905152,"Our contract has expired. That's fine. Per our agreement, my association with you and any of your
operations never took place. We are clear on that, right?",,Reaper,VoiceResponse Reaper ContractExpired VoiceResponse ContractExpired - when the mercs contract expires and the player has not extended it 
534657614556,"Be joyful, for our teammate has advanced past the mundane and into the embrace of Death.",,Reaper,VoiceResponse Reaper DeathGeneral VoiceResponse DeathGeneral - Played when a character that is neither liked or disliked dies 
780333595622,I know we must all pass through the veil but I feel uneasy that it was Fauda who was to go now.,,Reaper,VoiceResponse Reaper DeathLearnToLike1 VoiceResponse DeathLearnToLike1 - Played on the death of character who became liked - Fauda. 
370843518996,Like the mysteries of life - locked.,,Reaper,VoiceResponse Reaper DoorLocked VoiceResponse DoorLocked - When a attempting to open locked door 
507328645958,I am... coming... home...,,Reaper,VoiceResponse Reaper Downed VoiceResponse Downed - When entering Downed state. Voice should be as if losing consciousness 
882945773157,I will deal no more death until after I have rested.,,Reaper,VoiceResponse Reaper Exhausted VoiceResponse Exhausted - when the merc becomes Exhausted 
528651542731,"One day, Death will find me. Do you seek to make it today?",,Reaper,VoiceResponse Reaper FriendlyFireGeneral VoiceResponse FriendlyFireGeneral - Played on friendly fire by the unit hit if the hitting unit is neither Liked or Disliked 
709751406995,"Has the Angel of Death guided your hand my way, Fauda?",,Reaper,VoiceResponse Reaper FriendlyFireLearnToLike1 VoiceResponse FriendlyFireLearnToLike1 - Played on friendly fire by the unit hit if the hitting unit has become Liked - Fauda. 
992469824200,(coughing),,Reaper,VoiceResponse Reaper GasAreaSelection VoiceResponse GasAreaSelection - Unit receiving gas effect or starting round in one. 
557727965085,We shall.,,Reaper,VoiceResponse Reaper GroupOrder VoiceResponse GroupOrder - When movement ordered in follow mode or multi selected with other mercs. 
711023533371,Walk this way.,,Reaper,VoiceResponse Reaper GroupOrder VoiceResponse GroupOrder - When movement ordered in follow mode or multi selected with other mercs. 
138113470864,Certainly.,,Reaper,VoiceResponse Reaper GroupOrder VoiceResponse GroupOrder - When movement ordered in follow mode or multi selected with other mercs. 
690666424245,My flesh is mended and my dark work may continue.,,Reaper,VoiceResponse Reaper HealReceived VoiceResponse HealReceived - Bandaged by a merc or Metvirion used in Inventory 
629854708497,"I am hurt and close to death, but Death is a friend of mine.",,Reaper,VoiceResponse Reaper HeavilyWoundedSelection VoiceResponse HeavilyWoundedSelection - Selected or autoselected with less than 20% health 
770302755042,Will I finally be reunited with Death?,,Reaper,VoiceResponse Reaper HeavilyWoundedSelection VoiceResponse HeavilyWoundedSelection - Selected or autoselected with less than 20% health 
280732005175,(heavy breath),,Reaper,VoiceResponse Reaper HeavyBreathing VoiceResponse HeavyBreathing - During physical exertion 
485067791577,(heavy breath_2),,Reaper,VoiceResponse Reaper HeavyBreathing VoiceResponse HeavyBreathing - During physical exertion 
145063400962,Do not bother me. I will use this time to go into deep meditation.,,Reaper,VoiceResponse Reaper Idle VoiceResponse Idle - Play every 4 hours during which a squad has been inactive.. Played by any of the mercs in the squad. 
939525941018,I see something.,,Reaper,"VoiceResponse Reaper InteractableFound VoiceResponse InteractableFound - A custom interactable (quest related etc), herbs or salvage material found. "
737660890868,There is something here we should examine.,,Reaper,"VoiceResponse Reaper InteractableFound VoiceResponse InteractableFound - A custom interactable (quest related etc), herbs or salvage material found. "
560565339929,This sector has a strange aura about it. I want to see more. We should explore it.,,Reaper,VoiceResponse Reaper InterestingSector VoiceResponse InterestingSector - Reached a sector that is marked as interesting. There is somethingin there the player should explore. 
170099762065,"My skills can only take us so far. If we don't do regular maintenance on equipment, we are in trouble.",,Reaper,VoiceResponse Reaper ItemDeteriorates VoiceResponse ItemDeteriorates - Played when a piece of equipment deteriotes to the point when it is in the Needs Repair condition 
337032372589,This is trash and should be burned.,,Reaper,VoiceResponse Reaper ItemInPoorConditionEquipped VoiceResponse ItemInPoorConditionEquipped - Played in Inventory when player equips weapon/armor that is in Poor Condition 
224056228861,(jumping over something),,Reaper,VoiceResponse Reaper Jumping VoiceResponse Jumping - When jumping over small obstacles (e.g. puddles) 
360498342241,(jumping over something_2),,Reaper,VoiceResponse Reaper Jumping VoiceResponse Jumping - When jumping over small obstacles (e.g. puddles) 
609433617656,The Angel of Death used my hand to call you.,,Reaper,VoiceResponse Reaper KillFriendlyFireGeneral VoiceResponse KillFriendlyFireGeneral - Played when a unit kills an ally with friendly fire and the dying unit is neither Liked nor Disliked 
907758399255,"The Angel of Death guided my hand your way, Fauda. Rest in peace.",,Reaper,VoiceResponse Reaper KillFriendlyFireLearnToLike1 VoiceResponse KillFriendlyFireLearnToLike1 - Played when a unit kills an ally with friendly fire and the dying unit has become Liked - Fauda. 
466154437867,"Fauda, you see things as they are and respect Death in the right way.",,Reaper,VoiceResponse Reaper LearnToLike1 VoiceResponse LearnToLike1 - Played when a character becomes liked - Fauda. 
709567730644,Improvement. It is the goal of life's search.,,Reaper,VoiceResponse Reaper LevelUp VoiceResponse LevelUp - Leveled up or a magazine is read. Only one played if multiple character level up. 
409185762464,I stand alone. Perfect. Just me and Death ready to pounce.,,Reaper,VoiceResponse Reaper Loner VoiceResponse Loner - Started instead of CombatStartPlayer when there are no allies in a large area 
583786346838,I sense something there.,,Reaper,"VoiceResponse Reaper LootFound VoiceResponse LootFound - A loot container is nearby (e.g. dead body, crate,...) 10s cooldown "
178577597063,Over there. ,,Reaper,"VoiceResponse Reaper LootFound VoiceResponse LootFound - A loot container is nearby (e.g. dead body, crate,...) 10s cooldown "
949153073651,Could find something useful.,,Reaper,"VoiceResponse Reaper LootFound VoiceResponse LootFound - A loot container is nearby (e.g. dead body, crate,...) 10s cooldown "
646105939217,Let us see what supplies fate has set aside for us.,,Reaper,VoiceResponse Reaper LootOpened VoiceResponse LootOpened - Loot container opened. Supressed by ValuableItemFound 
290840582256,Sometimes the instinct for Death takes over and even the impossible shot becomes easy.,,Reaper,VoiceResponse Reaper LowChanceShot VoiceResponse LowChanceShot - Successful attack when the CtH is less than 20% 
742655479251,I see many before me who yearn for death. Let my dark work begin.,,Reaper,VoiceResponse Reaper ManyEnemiesSelection VoiceResponse ManyEnemiesSelection - Selected when the unit sees 5+ units in line of fire 
291349618123,This crude device is now inert.,,Reaper,VoiceResponse Reaper MineDisarmed VoiceResponse MineDisarmed - Mine disarmed 
693156998624,A crude device made by a crude mind is in our path. ,,Reaper,VoiceResponse Reaper MineFound VoiceResponse MineFound - A mine (or other explosive trap) was found nearby 
245171875781,That crude trap offends me.,,Reaper,VoiceResponse Reaper MineNearbySelection VoiceResponse MineNearbySelection - Selected when there is a trap nearby 
978065835402,This is not like me.,,Reaper,VoiceResponse Reaper MissHighChance VoiceResponse MissHighChance - When a shot with 90%+ CtH was missed 
692593953052,I almost died. Exciting.,,Reaper,VoiceResponse Reaper MissedByKillShot VoiceResponse MissedByKillShot - When character missed a by a shot that would've killed him/her. Shot must have had 50%+ CtH. 
175129978348,Success is never guaranteed. The only sure thing in life is death.,,Reaper,VoiceResponse Reaper MockGeneral VoiceResponse MockGeneral - 20% chance to play when another merc misses a high chance shot 
604336368039,Do not let yourself be distracted from your service to the Angel of Death.,,Reaper,VoiceResponse Reaper MockLearnToLike1 VoiceResponse MockLearnToLike1 - Played on a high chance miss by Fauda. 
528493681222,Can't do much with an empty gun.,,Reaper,VoiceResponse Reaper NoAmmo VoiceResponse NoAmmo - No more ammo in the gun and no more bullets. 
500585238050,Not now. Death comes first.,,Reaper,VoiceResponse Reaper NotNow VoiceResponse NotNow - When interacting with a NPC while in combat 
574986304932,I see you. I can taste your soul.,,Reaper,VoiceResponse Reaper OpponentFound VoiceResponse OpponentFound - Enemy spotted. 
973671090401,I sense a weak and vengeful spirit. An enemy is here.,,Reaper,VoiceResponse Reaper OpponentFound VoiceResponse OpponentFound - Enemy spotted. 
719180190592,I sense the souls of our enemies nearby.,,Reaper,VoiceResponse Reaper OpponentFound VoiceResponse OpponentFound - Enemy spotted. 
193058656605,You have become one with Death. I envy you.,,Reaper,VoiceResponse Reaper OpponentKilled VoiceResponse OpponentKilled - When opponent killed (unless OponentKilledCrit or OponentKilled multi isplayed) 
536172231335,I give you an elegant death. Be free from your mortal vessel.,,Reaper,VoiceResponse Reaper OpponentKilled VoiceResponse OpponentKilled - When opponent killed (unless OponentKilledCrit or OponentKilled multi isplayed) 
301116442105,I can see it in your eyes. You are welcoming death.,,Reaper,VoiceResponse Reaper OpponentKilled VoiceResponse OpponentKilled - When opponent killed (unless OponentKilledCrit or OponentKilled multi isplayed) 
775762336868,Shush. Let Death claim you.,,Reaper,VoiceResponse Reaper OpponentKilled VoiceResponse OpponentKilled - When opponent killed (unless OponentKilledCrit or OponentKilled multi isplayed) 
127222372084,I never enjoy killing. I am merely a servant of Death.,,Reaper,VoiceResponse Reaper OpponentKilled VoiceResponse OpponentKilled - When opponent killed (unless OponentKilledCrit or OponentKilled multi isplayed) 
409963091175,I have put the creature down.,,Reaper,VoiceResponse Reaper OpponentKilledAnimal VoiceResponse OpponentKilledAnimal - When animal is killed 
566131821898,I hope they enjoyed that. It was a good kill.,,Reaper,VoiceResponse Reaper OpponentKilledHeadshot VoiceResponse OpponentKilledHeadshot - Opponent killed with a headshot 
374084097476,A swift Death is my gift to you.,,Reaper,VoiceResponse Reaper OpponentKilledHeadshot VoiceResponse OpponentKilledHeadshot - Opponent killed with a headshot 
550699605964,I like to watch their eyes when they die.,,Reaper,VoiceResponse Reaper OpponentKilledMelee VoiceResponse OpponentKilledMelee - Played when killing a unit with melee weapon 
516304252856,Death comes from the shadows.,,Reaper,VoiceResponse Reaper OpponentKilledStealth VoiceResponse OpponentKilledStealth - Played when a Stealth kill happens. Voice should be shushed (except Steroid) 
562747695569,It is as if I came for them from the Realm of Death.,,Reaper,VoiceResponse Reaper OpponentKilledStealth VoiceResponse OpponentKilledStealth - Played when a Stealth kill happens. Voice should be shushed (except Steroid) 
221885952000,I shall.,,Reaper,VoiceResponse Reaper Order VoiceResponse Order - When movement ordered (out of combat) Should be very short (3-5 words) 
639452965857,It is decided.,,Reaper,VoiceResponse Reaper Order VoiceResponse Order - When movement ordered (out of combat) Should be very short (3-5 words) 
477682206045,With heart and soul.,,Reaper,VoiceResponse Reaper Order VoiceResponse Order - When movement ordered (out of combat) Should be very short (3-5 words) 
858844385978,Calmly and deliberately.,,Reaper,VoiceResponse Reaper Order VoiceResponse Order - When movement ordered (out of combat) Should be very short (3-5 words) 
254567355613,Certainly.,,Reaper,VoiceResponse Reaper Order VoiceResponse Order - When movement ordered (out of combat) Should be very short (3-5 words) 
589280863685,"Surrounded. But my spirit is strong, as they will soon learn.",,Reaper,VoiceResponse Reaper Outnumbered VoiceResponse Outnumbered - Unit sees more enemies than allies 
632844844093,Pass before me and death will find you.,,Reaper,VoiceResponse Reaper Overwatch VoiceResponse Overwatch - When setting overwatch 
700637949541,I feel their deathly gaze upon me. It... tingles.,,Reaper,VoiceResponse Reaper OverwatchSelection VoiceResponse OverwatchSelection - Selected when under Overwatch. 
477917159531,Argh,,Reaper,VoiceResponse Reaper Pain VoiceResponse Pain - Hit by an attack (if surrounded SurroundedPain is played instead). Short. These are emotes - disregard the written text. 
103819822578,Mhh,,Reaper,VoiceResponse Reaper Pain VoiceResponse Pain - Hit by an attack (if surrounded SurroundedPain is played instead). Short. These are emotes - disregard the written text. 
364995851039,Ah,,Reaper,VoiceResponse Reaper Pain VoiceResponse Pain - Hit by an attack (if surrounded SurroundedPain is played instead). Short. These are emotes - disregard the written text. 
151322576139,Ouch,,Reaper,VoiceResponse Reaper Pain VoiceResponse Pain - Hit by an attack (if surrounded SurroundedPain is played instead). Short. These are emotes - disregard the written text. 
118306899351,Ugh,,Reaper,VoiceResponse Reaper Pain VoiceResponse Pain - Hit by an attack (if surrounded SurroundedPain is played instead). Short. These are emotes - disregard the written text. 
517631023887,Pain6,,Reaper,VoiceResponse Reaper Pain VoiceResponse Pain - Hit by an attack (if surrounded SurroundedPain is played instead). Short. These are emotes - disregard the written text. 
590138136966,Pain7,,Reaper,VoiceResponse Reaper Pain VoiceResponse Pain - Hit by an attack (if surrounded SurroundedPain is played instead). Short. These are emotes - disregard the written text. 
227146686217,They need only move to find death's sweet embrace.,,Reaper,VoiceResponse Reaper PinDown VoiceResponse PinDown - When pinning down (sniper rifles only) 
847838787816,Elegantly done. You are a woman of exceptional grace.,,Reaper,VoiceResponse Reaper PraisesFemale VoiceResponse PraisesFemale - Played when a female merc makes a kill (20% chance) 
890466480371,Yes. Free them. This Shaitan of yours. I like him.,,Reaper,VoiceResponse Reaper PraisesLearnToLike1 VoiceResponse PraisesLearnToLike1 - Played on a successful kill by Fauda. 
260352855956,It looks like you get it. That was elegant.,,Reaper,VoiceResponse Reaper PraisesMale VoiceResponse PraisesMale - Played when a male merc makes a kill (20% chance) 
625242203387,I have arrived and I am eager for my dark work to begin.,,Reaper,VoiceResponse Reaper SectorArrived VoiceResponse SectorArrived - SatView - new sector reached. Played by random merc in squad. 
234570894848,Reaper.,,Reaper,VoiceResponse Reaper Selection VoiceResponse Selection - when selected or autoselected 
656913534257,Speak now.,,Reaper,VoiceResponse Reaper Selection VoiceResponse Selection - when selected or autoselected 
606613294881,I am ready.,,Reaper,VoiceResponse Reaper Selection VoiceResponse Selection - when selected or autoselected 
584400707191,They will not see me.,,Reaper,VoiceResponse Reaper SelectionStealth VoiceResponse SelectionStealth - when selected or autoselected 
